"id","sire","dam","sex","pou","hw","dage","bwt","eggs"
7596,447,2145,2,131,132,33,2240,114
7595,447,2145,1,131,132,33,2660,NA
7594,447,2145,1,131,133,33,2610,NA
7501,273,1094,2,134,134,36,2120,114
2035,273,1094,2,128,129,30,2110,141
7611,273,1094,2,131,133,33,2280,108
7697,273,1094,2,128,129,30,2150,135
7612,273,1094,2,131,132,33,2120,132
7500,273,1094,2,134,136,36,2020,148
7702,1096,2144,2,128,129,30,2400,125
7673,272,2143,2,128,130,30,2100,135
7586,272,2143,2,131,131,33,2240,149
7584,272,2143,2,131,133,33,2210,128
7585,272,2143,2,131,131,33,2250,144
7682,447,449,2,128,129,30,2260,95
547,447,449,1,128,130,30,3080,NA
7493,447,449,1,134,134,36,2530,NA
7492,447,449,2,134,135,36,2480,81
7681,447,449,2,128,130,30,2420,129
7593,447,449,2,131,133,33,2320,98
7699,1096,1093,2,128,130,30,2500,87
2000,1096,1093,1,134,135,36,2440,NA
7700,1096,1093,2,128,129,30,2250,159
7507,1096,1093,2,134,135,36,2180,86
7617,1096,1093,2,131,133,33,2220,149
7701,1096,1093,2,128,129,30,2250,148
7506,1096,1093,1,134,135,36,2450,NA
7618,1096,1093,1,131,131,33,2640,NA
7488,447,2142,2,134,135,36,2080,133
7592,447,2142,2,131,133,33,2340,98
7489,447,2142,2,134,134,36,2340,113
7679,447,2142,2,128,130,30,2460,104
7490,447,2142,2,134,134,36,1950,124
7680,447,2142,2,128,129,30,2290,117
7491,447,2142,2,134,134,36,2050,112
7395,447,2142,2,143,144,45,2050,111
7396,447,2142,2,143,143,45,2290,39
7397,447,2142,2,143,143,45,2550,145
7484,272,2141,1,134,136,36,2460,NA
7669,272,2140,2,128,130,30,2390,143
7579,272,2140,2,131,133,33,2200,155
7670,272,2140,2,128,130,30,2180,145
7393,272,2140,1,143,144,45,2400,NA
7580,272,2140,2,131,132,33,2100,150
7672,272,2140,2,128,130,30,2230,160
7583,272,2140,2,131,131,33,2140,155
7483,272,2140,2,134,135,36,2230,130
7581,272,2140,1,131,132,33,2700,NA
7582,272,2140,2,131,132,33,2280,146
7671,272,2140,2,128,130,30,2130,135
7499,273,715,2,134,135,36,2210,109
2015,273,715,2,131,132,33,2160,143
7610,273,715,1,131,131,33,2590,NA
1042,273,715,1,128,130,30,2460,NA
1040,273,715,2,131,131,33,2200,150
7696,273,1092,2,128,129,30,2340,44
7609,273,1092,2,131,132,33,2280,81
2033,273,1092,2,128,130,30,2370,72
7608,273,1092,2,131,132,33,2220,138
2034,273,1092,2,128,129,30,2210,98
1032,272,714,1,143,144,45,2780,NA
7668,272,714,1,128,130,30,2710,NA
7578,272,714,2,131,131,33,2370,125
2013,272,714,2,131,132,33,2480,120
542,273,446,2,131,131,33,2420,113
2012,1089,1091,2,134,134,33,2180,116
7577,1089,1091,2,134,134,33,2060,98
7667,445,2139,2,131,133,30,2220,130
7392,441,2138,2,146,146,45,2140,85
7575,441,444,2,134,136,33,2310,129
7576,441,444,2,134,135,33,2020,120
2011,441,444,2,134,135,33,2220,104
7574,441,444,2,134,136,33,2090,126
539,441,444,2,143,144,42,2240,129
7666,445,2137,1,131,133,30,2710,NA
7658,443,442,1,131,133,30,2680,NA
2030,443,442,2,131,133,30,2190,125
544,443,442,2,131,133,30,2190,157
7659,443,442,2,131,132,30,2250,137
7481,441,1090,2,143,144,42,2290,110
7656,441,1090,2,131,132,30,1970,138
7655,441,1090,2,131,133,30,2190,142
7482,441,1090,2,143,143,42,2360,133
2029,441,1090,2,131,132,30,2230,151
7657,1089,2136,2,131,132,30,2160,148
7660,443,2135,1,131,132,30,2540,NA
7665,445,1088,1,131,132,30,2470,NA
7662,445,1088,2,131,133,30,2310,138
7663,445,1088,2,131,133,30,2180,112
7664,445,1088,2,131,133,30,2160,139
2031,445,1088,2,131,132,30,2280,127
7480,441,2134,2,143,144,42,2310,140
7573,441,2134,2,134,135,33,1910,95
545,445,440,2,131,133,30,2180,99
7661,445,440,2,131,133,30,2150,138
365,267,271,2,146,147,42,2360,129
1018,267,271,2,149,149,45,2310,132
7382,267,271,2,146,148,42,2020,116
532,267,271,1,146,148,42,2540,NA
7473,267,271,2,143,144,39,2220,140
7383,267,271,2,146,146,42,2160,133
537,267,271,2,143,144,39,2320,143
7391,713,1087,2,146,146,42,2180,132
7479,713,1087,2,143,144,39,2280,126
7572,713,1087,1,134,135,30,2560,NA
2008,713,1087,2,134,136,30,1980,117
7476,713,1087,2,143,145,39,2360,109
7477,713,1087,2,143,145,39,2380,131
7478,713,1087,2,143,144,39,2270,138
2010,713,1087,2,134,135,30,2290,140
2009,713,1087,2,134,136,30,2040,113
7566,268,270,2,134,136,30,2000,104
7567,268,270,1,134,136,30,2380,NA
371,268,270,2,134,136,30,2110,126
7560,436,2132,2,134,135,30,1930,106
7380,267,553,2,146,147,42,2110,129
7381,267,553,2,146,146,42,2340,108
7472,267,553,2,143,145,39,2250,140
1997,267,553,2,143,145,39,2150,142
7557,267,553,2,134,136,30,1990,131
690,267,553,2,149,149,45,2080,130
1964,267,1086,2,149,149,45,2270,116
7554,1082,1085,2,134,136,30,1910,124
2005,1082,1085,1,134,136,30,2360,NA
7470,267,269,2,143,144,39,2380,132
2007,267,269,2,134,136,30,1910,123
7471,267,269,1,143,143,39,2660,NA
370,267,269,1,134,136,30,2340,NA
1017,267,269,2,149,149,45,2210,137
7322,267,269,1,149,149,45,2700,NA
531,267,439,2,146,148,42,2150,118
7321,267,439,2,149,149,45,2130,107
1981,436,1084,2,146,146,42,2540,123
7387,436,1084,1,146,147,42,2660,NA
1982,436,1084,2,146,146,42,2220,132
1965,436,1084,2,149,149,45,2440,136
7323,436,1084,1,149,149,45,2720,NA
7388,436,1084,1,146,146,42,2690,NA
7475,436,1084,2,143,144,39,2420,101
1980,436,1084,2,146,148,42,2240,105
1998,436,1084,2,143,144,39,2370,148
7565,268,2131,2,134,135,30,2080,140
7564,268,2131,2,134,136,30,2050,132
7555,267,438,2,134,136,30,1820,112
691,267,438,2,146,147,42,2060,125
1030,267,438,2,146,146,42,2270,126
521,267,438,2,149,149,45,2460,117
689,267,438,2,149,149,45,2360,144
7556,267,438,2,134,136,30,2060,101
1996,267,438,2,143,143,39,2340,130
7379,267,438,1,146,146,42,2670,NA
1995,267,438,1,143,144,39,2670,NA
1036,267,438,2,143,145,39,2200,144
2006,267,438,2,134,136,30,1950,129
1994,267,438,2,143,145,39,2440,115
7378,267,438,2,146,148,42,2110,104
1993,267,438,2,143,145,39,2160,145
1037,267,438,2,143,143,39,2380,147
7469,267,438,1,143,144,39,2590,NA
520,267,437,1,149,149,45,2520,NA
7467,267,437,2,143,143,39,2260,147
1039,713,712,1,134,136,30,2420,NA
7571,713,712,2,134,135,30,1960,136
7570,713,712,1,134,136,30,2540,NA
7390,713,711,2,146,147,42,2260,92
1983,713,711,2,146,148,42,2150,110
7389,713,711,2,146,148,42,1940,94
1031,713,711,2,146,148,42,2120,121
7558,267,2130,2,134,136,30,1850,87
7562,268,2129,1,134,136,30,2280,NA
7561,268,2129,2,134,136,30,1970,136
7563,268,2129,2,134,135,30,2090,84
7386,436,1083,2,146,146,42,2200,130
7385,436,1083,1,146,148,42,2620,NA
1979,436,1083,2,146,146,42,2160,135
7384,436,1083,2,146,148,42,2130,143
1978,436,1083,2,146,146,42,2330,133
7377,267,2128,2,146,148,42,2120,135
538,436,435,1,143,144,39,2890,NA
7474,436,435,2,143,145,39,2270,138
522,436,435,2,149,149,45,2170,154
7559,436,435,2,134,136,30,1890,89
7320,267,434,2,149,149,45,2080,136
1992,267,434,2,143,144,39,2130,141
7468,267,434,1,143,143,39,2830,NA
530,267,434,2,146,146,42,2060,138
7376,267,434,2,146,147,42,2090,128
7375,267,434,1,146,148,42,2580,NA
7569,713,2127,2,134,136,30,2200,126
7568,713,2127,2,134,136,30,2050,125
7319,267,2126,2,149,149,45,2220,100
7318,267,2126,2,149,149,45,2190,119
1028,430,710,1,146,146,39,3040,NA
7361,430,710,1,146,146,39,2870,NA
7226,430,710,2,152,152,45,2300,126
7454,706,2125,2,143,143,36,2320,107
7453,706,2125,2,143,144,36,2110,106
7452,706,2125,2,143,144,36,2180,136
7231,706,2124,2,152,152,45,2450,123
7447,706,2124,2,143,145,36,2000,75
7448,706,2124,2,143,145,36,2260,96
7449,706,2124,2,143,145,36,2170,141
7450,706,2124,2,143,144,36,2290,132
7451,706,2124,2,143,144,36,2250,132
7436,264,2123,2,143,143,36,2200,142
7433,264,2123,2,143,145,36,2220,134
7432,264,2123,1,143,145,36,2480,NA
7430,264,2123,2,143,145,36,2360,152
7435,264,2123,1,143,144,36,2750,NA
7434,264,2123,2,143,144,36,2110,143
7431,264,2123,2,143,145,36,2160,126
7306,706,708,2,149,151,42,2160,150
1989,706,708,1,143,143,36,2940,NA
7364,706,708,1,146,148,39,2620,NA
1029,706,708,1,146,146,39,2690,NA
7367,706,708,1,146,146,39,2840,NA
7307,706,708,2,149,149,42,2080,132
7445,706,708,1,143,144,36,2580,NA
7446,706,708,1,143,143,36,2590,NA
1962,706,708,2,149,149,42,2220,135
7308,706,708,1,149,149,42,2850,NA
7365,706,708,2,146,148,39,2090,119
7444,706,708,1,143,144,36,2790,NA
7366,706,708,2,146,148,39,1870,132
7316,266,707,2,149,149,42,2070,117
7317,266,707,2,149,149,42,2020,110
7239,266,707,2,152,152,45,2240,100
1034,266,707,2,143,145,36,2100,128
7238,266,707,1,152,152,45,2600,NA
536,266,433,1,143,144,36,2630,NA
1977,266,433,2,146,146,39,2400,128
1991,266,433,2,143,144,36,2370,132
1963,266,433,2,149,149,42,2240,130
688,266,433,1,149,151,42,2810,NA
7466,266,433,2,143,144,36,2180,126
7237,266,433,2,152,152,45,2310,72
7465,266,433,2,143,145,36,2060,93
7464,266,433,2,143,145,36,2130,129
1974,264,265,2,146,148,39,1890,135
1027,264,265,2,146,146,39,2200,134
7359,264,265,2,146,146,39,1960,134
7357,264,265,2,146,147,39,2050,135
7356,264,265,2,146,147,39,2320,123
7358,264,265,2,146,146,39,2120,137
7299,264,265,2,149,151,42,2230,142
7300,264,265,2,149,149,42,2210,143
7423,264,265,2,143,145,36,2160,142
7427,264,265,2,143,143,36,2280,139
7428,264,265,2,143,143,36,2070,26
1026,264,265,1,146,148,39,2250,NA
7429,264,265,2,143,143,36,2170,155
7425,264,265,2,143,145,36,2210,114
7426,264,265,2,143,144,36,2050,153
7424,264,265,2,143,145,36,2150,129
363,264,265,1,149,151,42,2600,NA
687,430,432,1,149,151,42,2660,NA
517,430,432,2,152,152,45,2440,132
7225,430,552,1,152,152,45,2780,NA
7439,430,552,2,143,144,36,2420,139
1033,430,552,1,143,143,36,2930,NA
1988,430,552,2,143,143,36,2260,106
7437,430,552,2,143,145,36,2310,36
7438,430,552,2,143,144,36,2220,118
686,430,552,2,149,149,42,2260,145
7360,430,552,1,146,147,39,2800,NA
7421,264,2121,2,143,145,36,2210,131
7422,264,2121,2,143,145,36,2140,111
7443,706,2120,2,143,144,36,2080,110
7441,706,2119,2,143,145,36,2280,77
7442,706,2119,2,143,143,36,2270,150
7298,264,2118,1,149,149,42,2710,NA
7229,706,1081,2,152,152,45,2240,119
7230,706,1081,2,152,152,45,2260,140
1952,706,1081,2,152,152,45,2270,141
7440,706,1081,2,143,144,36,2360,117
7363,706,1081,2,146,148,39,2120,111
7458,2122,2117,1,143,144,36,2560,NA
7310,266,431,2,149,151,42,2210,113
7370,266,431,2,146,147,39,2140,105
1975,266,431,2,146,147,39,2090,122
7371,266,431,2,146,146,39,2060,126
7372,266,431,2,146,146,39,2240,96
7462,266,431,1,143,144,36,2530,NA
7311,266,431,2,149,151,42,2130,112
535,266,431,2,143,145,36,2050,133
7461,266,431,2,143,145,36,2090,96
7460,266,431,2,143,145,36,2150,133
1990,266,431,2,143,144,36,2110,61
7312,266,431,2,149,149,42,2270,117
7313,266,431,2,149,149,42,2160,121
7369,266,431,2,146,147,39,2300,102
7459,266,2116,2,143,144,36,2210,124
7228,706,2115,2,152,152,45,2330,121
7305,706,2115,2,149,149,42,2200,106
7234,266,2114,2,152,152,45,2090,121
7233,266,2114,2,152,152,45,2310,129
7368,266,2114,1,146,147,39,2530,NA
7309,266,2114,2,149,151,42,2240,142
7232,266,2114,2,152,152,45,2260,163
7301,430,2113,2,149,149,42,2440,45
7457,2122,2111,1,143,143,36,2730,NA
7455,2122,2111,2,143,145,36,2160,90
7456,2122,2111,2,143,144,36,2300,82
1035,709,705,2,143,143,36,2280,144
7362,706,2110,2,146,148,39,2080,136
7302,706,2110,2,149,151,42,2210,134
7303,706,2110,2,149,151,42,2210,154
7304,706,2110,2,149,151,42,2230,145
7227,706,2110,2,152,152,45,2210,68
7315,266,263,2,149,149,42,2020,103
7235,266,263,2,152,152,45,2240,95
1976,266,263,2,146,146,39,2130,111
7374,266,263,1,146,147,39,2700,NA
364,266,263,1,146,147,39,2690,NA
7314,266,263,2,149,151,42,2100,122
7373,266,263,2,146,148,39,1920,111
7463,266,263,2,143,145,36,2140,128
7236,266,263,2,152,152,45,2180,103
7279,425,2109,1,149,151,39,2630,NA
7351,426,2108,2,146,146,36,2260,115
7411,429,2107,1,143,145,33,2590,NA
7150,425,2106,2,155,155,45,1690,130
7281,2095,2105,2,149,149,39,2320,122
7343,2095,2105,2,146,147,36,2250,117
7341,2095,2105,2,146,148,36,2420,115
7342,2095,2105,2,146,147,36,2190,121
7280,2095,2105,2,149,150,39,2400,116
7404,2097,2104,2,143,143,33,2170,155
7405,2097,2104,2,143,143,33,2120,152
7354,429,2103,2,146,146,36,2050,118
7420,704,2102,2,143,144,33,2120,133
7419,704,2102,2,143,145,33,2040,123
7418,704,2102,2,143,145,33,2250,137
7355,704,2102,2,146,146,36,1890,131
7154,429,1080,2,155,155,45,1590,104
7353,429,1080,2,146,147,36,1990,114
7410,429,1080,1,143,145,33,2630,NA
1960,429,1080,1,149,149,39,2700,NA
7403,2095,2101,2,143,144,33,2300,89
7294,429,2100,2,149,149,39,2380,136
7293,429,2100,2,149,150,39,2210,118
7352,429,2100,2,146,147,36,2150,111
1986,425,1079,2,143,143,33,2190,140
7350,426,703,2,146,148,36,2030,117
1021,426,703,2,146,148,36,2020,101
7289,426,703,2,149,150,39,2350,113
1961,704,1078,2,149,149,39,2340,130
7224,704,1078,1,152,154,42,2780,NA
1941,704,1078,2,155,155,45,1600,150
7155,704,1078,2,155,155,45,1530,156
7297,704,1078,2,149,150,39,2020,135
7295,704,1078,2,149,150,39,2110,142
7296,704,1078,2,149,150,39,2160,143
7348,426,1077,2,146,147,36,2080,124
7349,426,1077,1,146,146,36,2600,NA
1939,426,1077,2,155,155,45,1730,138
1972,426,1077,2,146,146,36,2170,119
7402,425,428,2,143,143,33,2290,121
7400,425,428,2,143,145,33,2050,55
7220,425,428,1,152,154,42,2710,NA
508,425,428,1,155,155,45,1960,NA
7277,425,428,1,149,151,39,2540,NA
7278,425,428,2,149,150,39,2280,129
528,425,428,2,146,146,36,2340,130
7401,425,428,2,143,145,33,2040,75
7406,429,702,2,143,145,33,2010,139
7292,429,702,2,149,149,39,2180,144
7223,429,702,2,152,153,42,2080,112
7291,429,702,2,149,149,39,2230,129
1023,429,702,2,146,148,36,2160,128
7153,429,702,2,155,155,45,1440,135
7408,429,702,2,143,143,33,2260,146
7409,429,702,1,143,143,33,2640,NA
7407,429,702,1,143,145,33,2530,NA
1940,429,702,1,155,155,45,1900,NA
7222,429,702,2,152,154,42,2040,123
7417,704,2099,2,143,144,33,2060,142
7416,704,2099,2,143,145,33,2060,140
7346,426,427,2,146,148,36,2100,117
516,426,427,2,152,154,42,2220,111
1971,426,427,2,146,146,36,2270,111
7286,426,427,2,149,151,39,2360,77
7287,426,427,2,149,149,39,2200,113
7288,426,427,2,149,149,39,2140,43
7347,426,427,2,146,148,36,2020,95
1959,426,427,2,149,151,39,2130,82
7414,704,2098,2,143,144,33,2200,130
7415,704,2098,2,143,143,33,2230,119
1024,704,701,2,146,147,36,2380,137
1973,704,701,2,146,148,36,2180,113
1025,704,701,2,146,147,36,2330,114
7413,704,701,1,143,144,33,2590,NA
7284,426,1076,2,149,150,39,2280,72
7345,426,1076,2,146,146,36,2250,76
7285,426,1076,2,149,149,39,2190,140
7151,426,1076,2,155,155,45,1600,120
7283,426,1076,2,149,150,39,2230,150
7221,426,1076,1,152,154,42,2500,NA
1987,426,1076,1,143,144,33,2700,NA
7152,429,2096,2,155,155,45,1700,105
7344,426,1075,2,146,146,36,2000,99
7282,426,1075,2,149,150,39,2250,62
1970,426,1075,2,146,147,36,2120,130
7412,704,2094,2,143,145,33,2230,115
7290,429,424,2,149,150,39,2100,134
529,429,424,1,146,146,36,2590,NA
1022,429,424,2,146,146,36,1990,137
7270,419,700,2,149,151,36,2210,112
1950,419,700,2,152,153,39,2250,125
1985,419,700,2,143,145,30,1980,123
7339,419,700,2,146,147,33,2040,128
1951,419,700,2,152,152,39,2260,134
1016,419,700,1,149,150,36,2490,NA
1937,1068,1074,2,155,155,42,1530,129
7274,1068,1074,2,149,149,36,2120,134
7273,1068,1074,2,149,150,36,2290,114
7144,1068,1074,2,155,157,42,1740,121
7218,1068,1074,2,152,154,39,2260,89
507,417,423,2,155,156,42,1590,153
7271,1068,2093,2,149,151,36,2190,120
7272,1068,2093,2,149,149,36,2290,109
7207,422,1073,2,152,154,39,2210,121
7140,422,1073,2,155,157,42,1630,120
7211,422,1073,1,152,152,39,2840,NA
7209,422,1073,1,152,152,39,2840,NA
7264,422,1073,1,149,150,36,2490,NA
7265,422,1073,1,149,149,36,2810,NA
7074,422,1073,1,158,158,45,2240,NA
7208,422,1073,2,152,153,39,2270,101
7210,422,1073,2,152,152,39,2220,122
1967,422,1073,2,146,147,33,2200,126
7269,419,1072,1,149,150,36,2680,NA
1969,419,1072,2,146,148,33,2160,118
7143,419,1072,2,155,155,42,1850,124
7262,697,2092,1,149,150,36,2700,NA
7139,697,2092,2,155,155,42,1760,117
7334,697,2092,2,146,148,33,2100,104
7335,697,2092,1,146,148,33,2560,NA
7206,697,2092,1,152,153,39,2730,NA
1958,1068,1071,2,149,150,36,2200,134
7268,419,1070,2,149,149,36,2400,104
7213,419,1070,2,152,154,39,2270,104
7216,419,1070,2,152,152,39,2210,89
7338,419,1070,2,146,147,33,2210,67
1956,419,1070,2,149,150,36,2240,83
7214,419,1070,2,152,153,39,2420,133
7215,419,1070,2,152,152,39,2400,80
7266,419,421,2,149,151,36,2330,105
7267,419,421,2,149,151,36,2180,133
7141,419,421,2,155,156,42,1840,91
7142,419,421,2,155,155,42,1610,137
7336,419,421,2,146,147,33,2090,52
7212,419,421,2,152,154,39,2060,130
527,419,421,2,146,148,33,2220,140
7337,419,421,2,146,146,33,2450,49
1968,419,421,2,146,147,33,1980,137
7217,1068,1069,2,152,154,39,2310,118
1957,1068,1069,2,149,149,36,2200,146
1015,417,420,2,152,153,39,2080,122
1014,417,420,2,152,154,39,2020,131
7219,417,420,2,152,154,39,2210,107
506,417,420,2,155,155,42,1640,153
515,417,420,1,152,152,39,2760,NA
7149,417,420,2,155,156,42,1660,135
7147,417,420,1,155,157,42,1840,NA
7148,417,420,1,155,157,42,1900,NA
1938,417,420,2,155,157,42,1700,130
7073,422,418,2,158,158,45,1590,120
534,422,418,2,143,145,30,2120,128
1984,422,418,2,143,145,30,2230,148
7275,417,2091,2,149,151,36,2240,104
7340,417,2091,1,146,147,33,2570,NA
7276,417,2091,2,149,150,36,2050,86
7146,417,2091,1,155,155,42,1920,NA
7145,417,2091,2,155,155,42,1590,96
7258,697,699,2,149,151,36,2130,38
7256,697,699,1,149,151,36,2770,NA
1012,697,699,1,152,152,39,2750,NA
7255,697,699,2,149,151,36,2080,119
7261,697,699,2,149,149,36,2090,97
7259,697,699,2,149,150,36,2020,126
7204,697,699,2,152,154,39,1890,113
7203,697,699,2,152,154,39,2160,99
7205,697,699,2,152,153,39,2180,122
7257,697,699,2,149,151,36,2090,132
7260,697,699,2,149,149,36,2090,63
7263,422,698,2,149,149,36,1940,50
1013,422,698,2,152,153,39,2280,126
7127,409,415,2,155,156,39,1670,141
491,409,415,2,161,161,45,1850,140
685,409,415,1,149,150,33,2640,NA
7245,409,415,1,149,151,33,2560,NA
7128,409,415,2,155,155,39,1690,125
7244,409,415,1,149,151,33,2690,NA
7246,409,415,2,149,150,33,2100,129
7243,409,415,2,149,151,33,2210,132
7126,409,415,2,155,157,39,1840,108
7189,409,415,2,152,154,36,2120,126
7069,261,551,2,158,160,42,1470,154
6981,261,551,2,161,161,45,1740,136
7131,261,551,2,155,156,39,1470,147
7132,261,551,2,155,156,39,1600,143
682,261,551,1,158,158,42,1900,NA
7250,261,551,2,149,149,33,2120,105
7330,261,262,2,146,147,30,2130,28
362,261,262,2,149,150,33,2190,163
1955,261,262,2,149,149,33,2280,105
7326,409,2090,2,146,147,30,2100,98
7063,409,2090,2,158,159,42,1560,112
7070,412,1067,2,158,159,42,1700,114
6984,412,1067,2,161,161,45,1640,135
7136,412,1067,2,155,157,39,1580,145
7198,412,1067,1,152,152,36,2730,NA
7251,412,1067,2,149,151,33,2390,142
1908,412,1067,2,161,161,45,1720,114
6983,412,1067,2,161,161,45,1780,141
1019,409,696,2,146,147,30,2250,132
7324,409,696,2,146,147,30,2200,97
7325,409,696,2,146,147,30,2020,114
7192,261,2089,2,152,153,36,2220,160
7072,416,411,2,158,158,42,1840,110
6985,416,411,2,161,161,45,1720,143
505,416,411,2,155,156,39,1630,139
7137,416,411,2,155,157,39,1600,37
1006,416,411,2,155,157,39,1750,145
1919,416,411,2,158,159,42,1560,136
7138,416,411,2,155,155,39,1590,116
1011,414,411,2,152,152,36,2000,118
7200,414,411,2,152,153,36,2170,102
7333,414,411,1,146,148,30,2170,NA
514,414,411,2,152,153,36,2120,130
7201,414,411,2,152,153,36,2050,119
7202,414,411,2,152,153,36,2140,103
1010,414,411,2,152,152,36,2120,33
1918,416,1066,2,158,158,42,1660,113
504,412,410,2,155,157,39,1700,143
7197,412,410,2,152,153,36,2080,142
1966,413,1065,2,146,148,30,2120,131
7332,413,1065,2,146,147,30,1950,105
7254,413,1065,2,149,149,33,2160,151
1936,413,1065,1,155,155,39,1890,NA
7331,413,408,2,146,148,30,2040,99
1020,413,408,2,146,147,30,2220,127
526,413,408,1,146,147,30,2640,NA
1005,413,408,2,155,157,39,1630,149
7199,413,408,1,152,152,36,2490,NA
525,413,408,2,146,148,30,2020,119
1935,413,408,2,155,156,39,1720,137
1002,413,408,2,158,160,42,1540,145
7071,413,408,2,158,158,42,1710,136
7253,413,408,2,149,150,33,2150,128
7252,413,408,2,149,150,33,2160,144
519,261,407,1,149,151,33,2700,NA
683,261,407,2,152,152,36,2080,144
7249,261,407,2,149,149,33,2190,148
1916,261,407,2,158,160,42,1550,116
7067,261,407,2,158,159,42,1550,150
7191,261,407,2,152,153,36,2140,154
7190,261,407,2,152,153,36,2110,137
7066,261,407,2,158,160,42,1640,130
1930,261,407,2,155,156,39,1720,149
6980,261,407,2,161,161,45,1740,147
7068,261,407,1,158,158,42,1980,NA
1929,261,407,2,155,157,39,1620,149
512,261,407,1,152,154,36,2810,NA
7196,412,2088,2,152,152,36,2450,128
7135,412,2088,2,155,156,39,1950,132
1932,412,406,2,155,156,39,1730,156
7195,412,406,2,152,152,36,2240,140
6982,412,406,2,161,161,45,1880,116
1907,412,406,1,161,161,45,2160,NA
1931,412,406,2,155,157,39,1720,157
7133,412,406,2,155,157,39,1790,140
7134,412,406,2,155,156,39,1830,148
1934,412,406,2,155,155,39,1800,149
1933,412,406,2,155,155,39,1670,150
513,412,406,2,152,153,36,2160,137
7194,412,406,2,152,152,36,2330,126
1009,412,406,2,152,153,36,2200,131
7193,412,406,1,152,154,36,2480,NA
1917,412,406,2,158,160,42,1730,113
1949,414,1064,2,152,152,36,2330,121
681,261,405,2,158,159,42,1500,137
503,261,405,1,155,155,39,1880,NA
1954,261,405,2,149,149,33,2110,143
1008,261,405,2,152,153,36,2020,137
7248,261,405,1,149,151,33,2540,NA
7065,261,405,2,158,159,42,1550,154
7064,261,405,2,158,159,42,1580,146
7328,261,405,2,146,147,30,1960,99
6979,261,405,2,161,161,45,1690,140
7327,261,405,2,146,148,30,2040,144
7130,261,405,2,155,155,39,1610,126
7129,261,405,2,155,156,39,1650,144
523,261,405,2,146,147,30,2020,104
524,261,405,2,146,147,30,2170,135
7329,261,405,2,146,147,30,1980,128
7247,261,405,2,149,151,33,2280,136
7057,1058,2087,2,158,158,39,1660,52
7055,2077,2086,2,158,158,39,1590,119
1948,1063,1062,2,152,153,33,2210,137
489,399,403,2,167,168,48,1800,126
7120,399,403,1,155,157,36,2030,NA
7121,399,403,2,155,155,36,1620,145
1007,399,403,2,152,152,33,2230,120
684,404,402,2,149,150,30,2200,141
6977,404,402,2,161,163,42,1710,123
1895,404,402,1,164,166,45,2050,NA
6797,404,402,1,167,169,48,1980,NA
1928,404,402,2,155,155,36,1780,150
7188,404,402,2,152,152,33,2140,133
7061,404,402,2,158,160,39,1570,132
6978,404,402,2,161,161,42,1770,132
1953,404,402,2,149,151,30,2310,122
7242,404,402,2,149,151,30,1980,154
518,404,402,2,149,150,30,2100,125
7062,404,402,2,158,159,39,1610,92
6976,404,402,1,161,163,42,1900,NA
7054,397,401,2,158,158,39,1580,125
7050,397,401,2,158,160,39,1610,88
6882,397,401,2,164,164,45,1710,119
7052,397,401,2,158,159,39,1530,139
7053,397,401,1,158,158,39,2000,NA
6973,397,401,2,161,161,42,1690,130
7051,397,401,1,158,159,39,1800,NA
6971,397,401,2,161,163,42,1700,118
502,397,401,2,155,156,36,1580,136
1906,397,401,1,161,162,42,1880,NA
7179,397,401,2,152,153,33,2160,110
7116,397,401,2,155,156,36,1690,142
7114,397,401,1,155,157,36,1850,NA
1905,397,401,2,161,163,42,1590,123
7117,397,401,2,155,155,36,1610,130
7178,397,401,2,152,154,33,2190,116
1946,397,401,1,152,152,33,2750,NA
7180,397,401,1,152,152,33,2540,NA
680,397,401,2,158,158,39,1620,119
7240,397,401,2,149,150,30,2120,133
510,397,401,2,152,154,33,2080,126
7115,397,401,2,155,157,36,1640,124
6972,397,401,1,161,161,42,2000,NA
6974,399,400,2,161,163,42,1610,118
488,399,400,2,167,169,48,1980,127
6883,399,400,2,164,164,45,1810,104
7183,1058,2085,2,152,154,33,2290,124
6794,1058,2085,2,167,168,48,1870,100
6886,1061,1060,2,164,165,45,1600,138
7123,1061,1060,2,155,157,36,1660,151
7060,1061,1060,2,158,158,39,1630,134
7059,1061,1060,2,158,160,39,1700,138
1925,1061,1060,2,155,157,36,1620,151
1927,1061,1060,2,155,155,36,1650,141
7185,1061,1060,2,152,154,33,2140,127
7124,1061,1060,2,155,156,36,1510,129
1926,1061,1060,2,155,156,36,1830,146
7125,404,2084,2,155,156,36,1680,145
6796,404,2084,2,167,169,48,1870,107
7187,404,2084,2,152,153,33,2140,127
6970,397,2083,2,161,163,42,1640,76
7118,399,2082,2,155,157,36,1750,136
7119,399,2082,2,155,155,36,1870,124
7182,1058,1059,2,152,153,33,2280,134
6793,1058,1059,1,167,169,48,2030,NA
6885,1058,1059,2,164,164,45,1780,102
1894,1058,1059,1,164,165,45,2120,NA
6884,1058,1059,2,164,165,45,1790,91
6975,1058,1059,2,161,161,42,1680,46
7241,2077,2081,2,149,151,30,2080,98
7181,2077,2081,2,152,152,33,2220,115
7186,1063,2080,2,152,153,33,2160,110
6795,1061,2079,2,167,167,48,2000,150
7058,1061,2079,2,158,160,39,1610,141
7056,399,2078,2,158,160,39,1620,145
1947,399,1057,2,152,154,33,2080,121
7184,1061,2076,2,152,153,33,2350,137
511,399,398,1,152,154,33,2490,NA
7122,1061,2075,2,155,155,36,1740,128
